,userID,u_EF,u_avg_orders,u_avg_period,u_first_bought,u_last_bought,u_std_avg_period,u_mean_bought,u_std_bought
301624,12982,3,5.0,63.0,69,195,36.0,144.0,54.17
301633,12983,5,4.5,25.8,3,132,16.63,64.67,47.63
301647,12984,4,4.0,39.0,22,178,20.19,105.6,59.91
301664,12985,6,4.3,25.11,4,230,20.36,119.0,66.75
301688,12986,3,1.75,80.33,2,243,71.82,109.0,106.58
301695,12987,6,4.44,21.12,33,202,12.75,136.67,56.07
301730,12988,5,3.67,43.2,11,227,46.38,149.67,86.83
301750,12989,7,3.33,24.88,18,217,18.86,115.11,71.16
301772,12990,5,3.0,34.83,15,224,26.4,120.43,76.07
301788,12991,4,3.2,36.5,75,221,21.56,151.0,52.2
301801,12992,6,7.9,25.67,6,237,22.49,114.1,84.69
301836,12993,4,9.2,50.0,24,224,36.78,144.4,68.74
301875,12994,3,3.0,32.5,46,176,35.75,81.4,49.52
301886,12995,4,9.0,42.4,33,245,42.53,136.5,80.86
301904,12996,4,4.6,28.5,114,228,16.19,173.0,45.77
301920,12997,5,5.29,30.33,49,231,22.66,165.14,60.38
301943,12998,5,3.17,41.6,26,234,24.16,117.33,77.82
301960,12999,5,1.88,34.14,6,245,26.8,125.0,86.77
301972,13000,5,3.0,29.83,60,239,30.0,114.0,59.69
301988,13001,4,3.0,31.17,55,242,42.75,159.57,80.58
302009,13002,7,4.86,17.54,8,236,11.15,95.07,73.25
302058,13003,5,2.6,44.75,37,216,22.08,132.4,58.81
302067,13004,5,3.14,28.33,49,219,23.34,134.14,66.66
302086,13005,8,5.81,15.4,14,245,10.51,140.81,70.65
302157,13006,4,1.25,49.0,76,223,20.83,162.25,56.36
302162,13007,5,2.71,33.5,37,238,19.97,147.57,70.0
302178,13008,8,2.0,21.18,1,234,14.25,131.25,78.57
302196,13009,5,3.5,24.0,15,183,13.93,86.0,56.26
302218,13010,6,4.44,27.5,18,238,22.83,150.0,60.07
302247,13011,6,7.44,23.62,6,195,18.3,95.89,53.52
302284,13012,6,3.0,22.0,11,231,19.18,160.45,69.53
302311,13013,6,7.0,24.57,67,239,12.09,159.5,56.53
302348,13014,8,4.69,14.67,5,225,9.86,111.38,73.98
302414,13015,6,4.11,26.12,15,224,21.0,132.44,71.88
302440,13016,6,7.22,24.25,20,214,13.29,121.89,72.02
302485,13017,5,2.86,27.17,30,193,33.18,136.29,65.58
302498,13018,5,3.67,46.8,5,239,43.95,148.0,71.69
302517,13019,4,9.0,39.75,2,161,29.42,86.6,57.15
302544,13020,8,5.57,15.62,25,228,11.93,120.07,61.72
302591,13021,1,3.5,16.0,70,86,0.0,78.0,8.0
302598,13022,5,5.33,46.8,11,245,26.44,139.17,75.5
302628,13023,7,3.31,19.33,12,244,11.01,117.69,73.64
302656,13024,7,2.33,21.0,2,233,9.59,112.67,78.52
302680,13025,6,2.88,32.57,5,233,20.97,149.25,76.26
302698,13026,4,7.17,24.0,56,176,18.62,113.83,46.6
302716,13027,7,3.62,10.55,16,227,10.46,115.1,62.88
302778,13028,8,4.25,19.45,6,220,12.26,120.75,68.92
302815,13029,7,4.45,21.0,19,229,15.04,134.73,68.4
302841,13030,8,3.67,14.64,14,219,9.93,112.93,61.87
302883,13031,4,6.25,61.0,59,242,15.25,156.25,66.79
302895,13032,3,10.0,65.67,46,243,63.3,179.25,78.38
302907,13033,4,2.5,46.0,49,187,18.49,129.25,52.33
302912,13034,4,3.6,35.5,43,185,30.58,125.4,52.89
302923,13035,3,2.8,46.0,30,214,36.93,154.0,68.63
302935,13036,4,7.25,58.33,69,244,4.92,159.5,65.36
302963,13037,7,3.67,21.36,7,242,16.34,106.33,64.39
302996,13038,3,4.5,73.33,1,221,55.8,98.75,94.35
303010,13039,6,3.7,21.89,4,201,15.34,123.1,61.08
303038,13040,7,2.5,19.09,1,211,15.91,125.25,60.14
303065,13041,4,4.57,32.0,37,229,27.71,131.14,77.74
303088,13042,4,7.29,29.5,8,185,40.36,69.14,68.77
303114,13043,4,1.5,71.67,15,230,49.05,148.0,81.13
303118,13044,8,6.75,21.82,2,242,12.19,126.83,72.16
303166,13045,4,7.4,43.5,66,240,17.36,161.6,66.33
303192,13046,5,4.0,32.33,18,212,20.78,108.86,69.88
303220,13047,6,7.38,27.0,39,228,16.18,143.5,69.22
303254,13048,2,2.67,80.0,15,175,66.0,73.0,72.35
303259,13049,2,1.0,74.0,93,167,0.0,130.0,37.0
303261,13050,7,3.1,24.11,21,238,15.26,120.4,68.59
303284,13051,5,3.67,34.8,38,212,21.0,142.33,59.85
303301,13052,6,2.88,31.0,24,241,14.03,141.38,65.8
303321,13053,3,2.0,34.75,17,156,24.57,84.0,44.51
303328,13054,6,3.75,32.86,7,237,32.45,115.25,60.79
303354,13055,2,2.0,211.0,28,239,0.0,133.5,105.5
303358,13056,5,4.5,32.0,16,176,21.44,77.17,53.29
303375,13057,7,3.8,21.67,35,230,15.62,161.3,64.61
303407,13058,3,4.6,36.75,52,199,30.38,128.4,62.81
303415,13059,6,2.62,22.86,38,198,16.46,131.62,50.34
303431,13060,5,2.33,45.2,17,243,30.78,138.33,91.69
303443,13061,6,5.25,30.86,2,218,22.47,85.75,69.85
303475,13062,6,5.5,25.44,14,243,17.55,143.6,64.04
303521,13063,6,3.33,24.12,39,232,15.51,150.44,59.32
303540,13064,4,3.0,27.8,43,182,21.61,121.33,42.76
303552,13065,7,5.22,13.35,7,234,12.3,119.83,76.42
303596,13066,8,6.24,11.05,16,237,11.72,137.52,75.13
303666,13067,6,6.57,35.0,13,223,22.14,138.57,66.63
303688,13068,4,2.86,20.33,28,150,12.61,103.29,43.57
303706,13069,4,4.33,33.2,16,182,26.59,102.83,63.7
303722,13070,6,6.0,29.88,1,240,25.26,118.33,79.35
303771,13071,7,4.5,25.11,13,239,22.34,119.9,81.11
303804,13072,7,3.62,15.47,13,245,10.92,118.0,68.36
303853,13073,6,2.7,26.78,2,243,24.74,153.7,76.06
303870,13074,4,2.6,47.75,19,210,36.0,113.0,71.88
303883,13075,4,5.5,37.6,11,199,22.37,106.17,63.02
303906,13076,5,7.57,35.0,30,240,29.57,152.57,78.37
303926,13077,7,5.3,24.78,7,230,11.23,111.4,72.3
303976,13078,6,3.22,19.25,91,245,12.92,163.89,52.66
304004,13079,1,11.0,0.0,46,46,0.0,46.0,0.0
304007,13080,1,6.0,0.0,75,75,0.0,75.0,0.0
304013,13081,6,2.75,34.71,1,244,21.79,121.5,93.99
304029,13082,6,3.56,26.25,31,241,21.61,142.78,69.63
304051,13083,4,2.25,59.0,61,238,28.39,132.25,68.74
304058,13084,5,2.75,18.73,35,241,17.27,145.58,51.54
304087,13085,8,6.36,21.8,1,219,10.1,105.73,73.75
304136,13086,5,6.38,22.86,16,176,18.2,110.75,53.16
304176,13087,8,6.09,23.2,12,244,10.18,124.0,71.33
304224,13088,5,3.0,23.5,27,168,15.71,93.57,47.29
304243,13089,6,2.71,22.5,58,193,8.86,123.14,44.49
304262,13090,4,2.75,53.67,26,187,25.98,120.75,63.68
304267,13091,4,3.75,54.67,36,200,14.52,109.75,60.88
304278,13092,7,3.5,31.0,3,220,23.72,115.25,71.89
304300,13093,3,1.67,53.5,68,175,18.5,127.67,44.54
304305,13094,7,2.82,19.9,18,217,15.45,120.27,56.72
304334,13095,8,3.08,21.0,5,236,12.53,112.08,75.62
304361,13096,7,3.82,20.4,22,226,13.93,124.18,69.96
304393,13097,3,3.4,39.75,27,186,53.44,65.6,61.05
304408,13098,6,8.3,20.44,14,198,19.61,96.9,62.53
304465,13099,4,4.6,45.0,52,232,37.85,128.2,71.85
304485,13100,3,3.0,86.5,72,245,36.5,170.67,72.69
304491,13101,4,5.2,29.5,84,202,15.96,144.8,39.61
304505,13102,6,3.43,10.3,18,224,17.49,70.0,54.13
304569,13103,5,3.0,41.5,36,202,21.64,128.8,55.3
304583,13104,4,4.0,30.0,1,181,24.36,58.71,61.33
304611,13105,5,3.33,42.0,17,227,39.66,103.67,86.02
304626,13106,5,6.62,29.57,38,245,18.65,149.75,75.61
304661,13107,6,4.67,21.12,49,218,16.82,129.89,59.85
304687,13108,4,3.25,77.33,1,233,37.35,138.75,87.56
304697,13109,6,6.0,30.0,29,239,20.65,117.25,63.88
304717,13110,3,7.0,50.67,24,176,45.71,77.25,58.54
304742,13111,8,4.74,9.15,2,240,6.46,121.3,75.0
304800,13112,6,4.55,24.3,2,245,17.68,124.0,77.2
304844,13113,7,3.09,23.2,12,244,18.52,147.18,87.63
304874,13114,7,4.43,14.15,21,205,11.48,112.57,60.96
304919,13115,5,3.0,41.8,8,217,23.4,95.67,75.96
304933,13116,3,3.33,97.5,49,244,55.5,165.0,83.8
304939,13117,8,5.31,15.87,5,243,10.28,123.5,73.74
305010,13118,7,5.67,23.12,6,191,11.57,100.89,58.83
305054,13119,6,2.88,32.14,1,226,23.25,115.25,76.94
305071,13120,3,2.5,40.33,122,243,25.2,196.75,48.97
305081,13121,4,1.43,28.5,74,245,22.48,166.14,55.66
305091,13122,6,3.08,19.18,34,245,20.09,140.5,64.91
305121,13123,6,6.33,42.6,27,240,28.56,123.67,80.96
305139,13124,2,4.0,117.0,23,140,0.0,81.5,58.5
305143,13125,2,6.25,9.67,175,204,6.94,191.75,12.28
305159,13126,2,1.5,135.0,110,245,0.0,177.5,67.5
305161,13127,5,1.4,46.25,31,216,25.67,107.4,63.23
305168,13128,7,6.45,18.7,39,226,9.97,136.09,61.49
305219,13129,3,3.2,20.25,108,189,16.21,150.2,32.73
305234,13130,3,7.0,43.33,108,238,29.23,173.0,45.97
305250,13131,4,3.67,31.6,43,201,27.51,111.67,61.81
305262,13132,4,4.83,37.8,2,191,33.28,118.67,66.9
305275,13133,7,5.0,23.33,17,227,11.51,126.0,69.45
305310,13134,5,5.6,54.0,24,240,15.7,130.6,80.81
305328,13135,5,6.5,31.71,21,243,24.42,136.62,81.02
305371,13136,7,10.25,13.07,49,245,9.5,153.06,60.64
305473,13137,7,3.41,13.94,7,230,12.53,142.71,63.14
305523,13138,5,4.29,24.17,99,244,15.16,187.71,51.62
305547,13139,4,2.25,68.33,29,234,50.37,114.0,87.04
305554,13140,3,2.33,114.5,14,243,40.5,115.0,95.42
305559,13141,5,3.43,34.67,36,244,23.73,134.71,70.57
305579,13142,7,4.0,28.38,8,235,13.9,129.0,72.34
305606,13143,7,3.15,19.5,5,239,12.95,134.92,76.69
305639,13144,5,3.0,23.17,58,197,21.32,127.29,55.24
305659,13145,4,4.5,23.67,145,216,4.5,180.75,27.25
305670,13146,7,9.18,18.9,37,226,10.31,130.91,57.48
305695,13147,8,4.47,16.71,1,235,9.48,113.4,73.18
305749,13148,5,4.8,57.25,7,236,26.42,124.0,76.75
305769,13149,5,4.0,27.0,85,193,7.91,136.0,39.18
305786,13150,2,2.5,113.0,60,173,0.0,116.5,56.5
305791,13151,5,5.5,41.2,37,243,31.83,114.83,75.61
305811,13152,7,3.17,20.55,19,245,17.4,145.42,74.64
305844,13153,8,6.87,16.36,15,244,9.56,129.27,66.95
305933,13154,7,8.83,21.36,3,238,17.43,115.33,70.94
306008,13155,2,3.0,9.0,180,207,5.1,190.5,10.31
306018,13156,4,4.67,45.6,13,241,30.4,102.17,82.64
306044,13157,5,4.17,28.6,42,185,19.36,129.0,54.33
306059,13158,2,1.0,55.0,150,205,0.0,177.5,27.5
306061,13159,7,2.93,18.31,6,244,11.28,132.5,72.1
306099,13160,7,5.9,25.0,13,238,13.63,122.0,71.48
306119,13161,3,4.0,65.0,1,196,78.5,140.5,80.82
306131,13162,6,2.6,24.44,17,237,18.47,111.9,68.4
306147,13163,2,3.5,58.0,88,146,0.0,117.0,29.0
306150,13164,3,4.8,12.0,177,225,9.41,195.6,18.64
306158,13165,4,5.6,50.0,4,204,28.57,118.0,69.11
306181,13166,2,6.0,27.67,84,167,30.65,126.0,38.62
306204,13167,4,2.14,29.83,32,211,21.87,122.29,52.97
306218,13168,5,3.29,31.0,23,209,24.85,103.57,65.67
306229,13169,5,4.64,16.3,62,225,15.94,130.73,58.64
306257,13170,7,4.91,19.3,45,238,9.73,144.09,59.45
306290,13171,5,4.8,53.75,8,223,20.78,118.8,81.36
306300,13172,7,3.82,22.2,9,231,13.77,109.73,75.83
306342,13173,3,4.67,62.0,114,238,5.0,177.67,50.68
306353,13174,6,18.0,28.57,17,217,23.77,154.12,69.11
306372,13175,6,3.3,23.89,22,237,17.58,142.9,63.45
306396,13176,6,4.43,31.83,7,198,15.14,113.57,60.23
306416,13177,6,3.5,22.22,27,227,18.74,149.2,60.46
306442,13178,3,2.5,47.33,77,219,33.63,128.0,55.52
306449,13179,6,3.3,21.78,25,221,17.07,107.2,72.02
306472,13180,2,7.0,197.0,31,228,0.0,129.5,98.5
306477,13181,3,3.8,41.0,1,165,48.49,76.4,73.13
306490,13182,7,5.0,19.17,2,232,13.92,111.08,76.42
306520,13183,3,7.67,92.5,17,202,46.5,94.0,78.64
306531,13184,8,3.95,11.7,3,237,8.09,138.38,70.58
306580,13185,4,1.5,57.67,69,242,14.52,162.5,63.59
306585,13186,7,5.75,15.4,7,238,11.86,114.75,75.29
306650,13187,7,4.12,30.14,11,222,13.72,115.25,73.28
306671,13188,4,5.25,58.0,23,197,23.62,112.25,69.46
306687,13189,3,3.75,38.33,127,242,14.66,177.75,45.13
306699,13190,6,2.57,39.5,5,242,22.34,151.86,82.98
306713,13191,7,5.91,24.3,1,244,14.46,128.64,77.45
306763,13192,3,2.33,92.0,15,199,33.0,96.0,76.71
306770,13193,7,2.9,24.67,10,232,17.44,143.8,69.24
306797,13194,4,5.0,36.25,3,148,8.7,68.0,52.3
306818,13195,8,5.5,18.31,4,242,16.05,121.79,80.88
306880,13196,5,3.2,41.25,58,223,24.42,133.0,65.97
306894,13197,7,4.33,15.43,21,237,14.92,117.47,70.1
306934,13198,5,3.2,56.75,10,237,11.86,132.4,81.78
306948,13199,4,3.0,78.33,5,240,31.69,110.75,93.09
306959,13200,5,4.9,17.89,15,176,14.26,102.7,59.57
306995,13201,3,3.5,75.33,14,240,61.76,150.0,83.17
307004,13202,8,6.1,11.6,13,245,7.39,121.71,73.57
307099,13203,3,2.75,29.33,156,244,14.52,198.75,31.3
307105,13204,6,2.89,20.38,78,241,10.44,151.44,55.72
307130,13205,6,4.67,26.62,5,218,12.06,108.67,71.69
307161,13206,5,3.0,24.3,2,245,24.3,105.64,83.52
307189,13207,8,4.39,13.94,5,242,9.73,127.28,71.48
307254,13208,4,3.38,34.0,5,243,35.45,131.12,95.02
307267,13209,5,3.83,43.6,8,226,36.81,120.5,76.15
307289,13210,8,3.0,22.78,21,226,14.28,114.2,66.08
307313,13211,4,6.4,32.0,35,163,19.07,86.0,46.97
307320,13212,4,5.0,44.5,24,202,22.2,108.8,59.6
307330,13213,6,3.0,19.67,1,237,18.04,159.69,74.49
307362,13214,7,3.5,21.56,2,196,13.21,87.6,64.48
307382,13215,5,9.86,23.33,72,212,14.6,156.86,45.23
307418,13216,5,4.17,33.2,51,217,27.85,160.0,54.99
307443,13217,2,4.0,118.0,73,191,0.0,132.0,59.0
307450,13218,4,5.2,47.75,48,239,28.24,156.6,72.11
307472,13219,4,4.6,24.75,124,223,22.65,168.8,38.33
307492,13220,6,3.7,25.44,13,242,13.97,116.5,75.62
307513,13221,8,5.0,12.68,3,244,7.78,132.3,76.87
307601,13222,5,3.6,52.5,26,236,20.23,121.4,76.6
307616,13223,5,4.0,34.17,14,219,20.87,99.71,70.24
307644,13224,4,2.57,33.33,42,242,26.29,139.71,66.72
307655,13225,5,14.89,29.12,5,238,25.54,143.44,79.9
307677,13226,5,3.64,21.6,6,222,26.0,150.18,63.35
307708,13227,4,8.0,45.5,4,186,22.54,92.2,59.53
307731,13228,4,3.83,29.4,2,149,33.76,104.17,51.98
307745,13229,3,4.25,64.67,38,232,63.22,169.25,77.1
307751,13230,3,2.0,39.33,6,124,23.8,61.5,49.0
307758,13231,4,4.2,49.0,22,218,32.09,141.6,68.44
307771,13232,4,2.5,75.0,5,230,4.9,119.0,84.56
307780,13233,3,4.75,20.14,39,180,32.29,133.12,54.36
307808,13234,4,2.5,64.33,7,200,26.59,94.5,69.81
307817,13235,7,2.31,18.58,7,230,13.23,135.31,69.1
307844,13236,6,6.57,35.5,25,238,32.19,127.57,85.13
307866,13237,2,12.0,79.0,112,191,0.0,151.5,39.5
307886,13238,6,3.79,17.23,8,232,22.62,120.14,77.29
307929,13239,6,6.7,20.44,3,187,16.23,91.2,59.52
307974,13240,6,3.27,19.3,48,241,17.27,163.91,56.7
307999,13241,5,7.4,44.0,21,197,9.51,107.8,61.13
308020,13242,7,3.08,16.64,51,234,13.72,151.83,51.9
308051,13243,3,4.2,39.25,85,242,50.35,128.6,57.55
308065,13244,6,5.11,25.62,39,244,15.43,140.89,66.28
308093,13245,7,3.82,21.8,14,232,17.47,146.64,79.3
308131,13246,6,4.88,31.57,17,238,22.88,124.62,87.79
308155,13247,4,5.0,33.8,76,245,20.42,150.5,56.69
308179,13248,4,5.2,59.0,3,239,42.9,140.6,96.81
308200,13249,7,3.0,20.78,40,227,12.93,131.1,60.87
308226,13250,7,3.54,17.17,36,242,8.97,145.77,60.45
308264,13251,2,2.67,69.0,2,140,66.0,49.0,64.36
308270,13252,4,3.0,30.17,64,245,27.27,143.57,59.97
308286,13253,5,4.0,32.57,12,240,23.41,115.0,86.14
308313,13254,2,2.0,128.0,95,223,0.0,159.0,64.0
308316,13255,4,4.22,22.25,56,234,30.65,130.89,69.46
308346,13256,5,6.0,28.2,14,155,9.62,82.33,46.72
308368,13257,7,4.11,12.61,10,237,11.01,118.74,76.09
308430,13258,3,2.33,73.0,94,240,2.0,167.67,59.61
308437,13259,8,3.88,9.29,14,237,5.91,128.84,62.56
308516,13260,3,7.8,49.25,13,210,41.71,104.6,73.96
308534,13261,4,4.5,40.8,34,238,30.72,147.5,82.82
308556,13262,6,3.83,18.18,17,217,16.03,118.42,62.53
308596,13263,8,3.69,4.32,16,245,3.21,130.3,68.75
308743,13264,6,4.12,30.57,19,233,12.37,138.75,73.94
308768,13265,5,3.86,29.83,9,188,21.16,85.86,56.06
308791,13266,4,5.25,32.71,1,230,32.27,94.5,84.0
308818,13267,5,2.71,37.0,6,228,24.82,116.29,88.58
308833,13268,6,3.88,28.29,29,227,14.75,113.62,68.91
308864,13269,2,2.5,112.0,108,220,0.0,164.0,56.0
308869,13270,6,4.0,30.0,21,231,18.88,150.25,74.12
308894,13271,6,8.11,28.25,6,232,24.33,136.56,83.55
308953,13272,4,6.71,36.0,28,244,34.55,136.86,67.38
308981,13273,5,7.44,28.75,7,237,26.5,105.11,74.58
309003,13274,5,3.5,46.6,10,243,30.29,136.83,79.18
309020,13275,4,6.5,67.0,18,219,23.34,106.25,77.99
309040,13276,3,6.75,65.67,6,203,35.97,88.25,79.78
309050,13277,4,6.8,43.75,69,244,15.9,164.6,63.92
309074,13278,6,3.88,22.57,38,196,15.49,126.38,51.85
309096,13279,5,3.0,22.17,60,193,11.84,123.86,45.98
309114,13280,4,3.0,64.67,4,198,56.48,105.0,85.51
309120,13281,4,4.0,59.67,41,220,36.44,132.5,74.49
309134,13282,7,4.11,24.62,26,223,17.43,101.33,68.25
309158,13283,4,4.2,38.25,69,222,35.47,143.4,59.77
309175,13284,5,2.5,28.2,101,242,13.85,173.0,44.11
309187,13285,5,3.2,52.0,13,221,36.6,143.4,72.49
309196,13286,1,1.0,0.0,43,43,0.0,43.0,0.0
309197,13287,4,2.8,36.75,45,192,30.78,106.6,60.16
309211,13288,8,4.64,21.8,22,240,16.49,144.09,70.8
309241,13289,1,1.0,0.0,124,124,0.0,124.0,0.0
309242,13290,3,3.0,54.0,7,223,53.54,120.2,95.73
309255,13291,1,2.0,0.0,39,39,0.0,39.0,0.0
309256,13292,5,5.2,47.0,14,202,34.37,96.8,75.23
309281,13293,5,4.86,31.83,53,244,21.57,140.43,75.16
309303,13294,6,6.88,26.0,29,211,18.29,94.38,57.28
309346,13295,6,5.5,30.86,5,221,19.85,107.62,72.9
309371,13296,3,3.8,17.0,141,209,10.51,173.6,24.25
309386,13297,4,6.6,50.25,29,230,49.41,157.2,69.23
309399,13298,5,6.17,44.4,4,226,43.22,96.67,83.44
309423,13299,4,3.4,51.25,35,240,47.17,115.4,83.62
309438,13300,8,3.42,21.0,7,238,12.09,110.75,77.46
309465,13301,8,4.21,18.62,3,245,9.97,118.14,76.48
309502,13302,3,4.33,71.0,47,189,47.0,133.67,62.06
309513,13303,5,3.0,28.0,3,227,23.77,115.89,69.38
309534,13304,6,3.3,23.78,6,220,12.51,100.4,71.91
309563,13305,6,4.29,40.5,1,244,25.66,139.29,73.77
309580,13306,5,2.43,24.5,79,226,18.35,140.43,52.31
309594,13307,2,2.0,94.0,3,191,91.0,66.67,87.93
309600,13308,7,3.0,30.57,30,244,8.33,132.62,74.42
309617,13309,3,2.8,51.25,26,231,71.76,116.6,92.2
309629,13310,4,7.0,32.0,116,244,33.07,186.2,54.56
309638,13311,8,2.77,19.0,17,245,11.16,125.77,69.72
309664,13312,2,2.33,41.0,30,112,38.0,83.67,37.97
309669,13313,3,3.0,72.5,16,161,37.5,101.0,61.78
309676,13314,2,2.75,37.33,107,219,43.18,166.0,52.7
309687,13315,4,3.6,27.5,113,223,16.95,183.0,41.08
309699,13316,5,4.0,33.29,12,245,34.9,124.75,92.14
309728,13317,3,4.0,56.0,71,239,35.69,134.0,67.69
309739,13318,7,3.94,14.0,16,240,13.38,141.88,72.46
309794,13319,4,5.0,24.0,73,193,17.52,133.0,44.73
309806,13320,7,6.22,25.75,2,208,13.68,98.22,66.2
309834,13321,3,4.0,40.25,18,179,46.48,89.2,70.93
309845,13322,5,2.4,49.5,25,223,27.19,140.6,70.26
309855,13323,5,4.33,30.8,67,221,16.25,151.67,53.2
309873,13324,8,2.71,11.9,4,242,9.0,122.9,76.16
309927,13325,4,2.57,19.67,84,202,22.55,122.43,35.85
309943,13326,5,2.83,35.0,19,194,35.17,127.0,55.02
309959,13327,4,7.8,47.75,4,195,29.41,110.4,74.04
309990,13328,4,10.44,21.62,1,174,20.17,80.44,51.8
310017,13329,6,12.38,26.57,11,197,22.92,112.62,66.52
310080,13330,5,2.14,35.17,14,225,35.17,102.43,82.2
310091,13331,6,8.5,38.0,21,211,5.55,109.67,65.18
310115,13332,8,4.73,19.5,21,216,11.89,110.55,60.38
310152,13333,3,2.4,24.75,133,232,22.83,172.0,36.64
310164,13334,4,5.43,20.33,84,206,26.03,143.86,53.2
310195,13335,7,5.75,14.13,30,242,12.8,142.62,69.55
310254,13336,7,2.58,19.82,23,241,12.68,120.33,69.84
310281,13337,3,4.25,52.33,67,224,40.04,121.25,62.54
310290,13338,6,3.78,27.12,16,233,26.05,85.78,66.06
310321,13339,3,3.2,31.25,78,203,27.91,160.2,50.27
310336,13340,3,2.67,73.0,99,245,28.0,181.33,61.05
310343,13341,4,3.2,31.75,58,185,33.32,138.4,53.63
310353,13342,5,4.43,24.17,87,232,21.51,175.86,53.46
310376,13343,5,2.5,26.71,39,226,21.48,108.5,59.42
310395,13344,4,3.33,29.4,53,200,30.0,133.17,57.28
310409,13345,7,3.85,12.68,4,245,11.16,121.15,83.35
310467,13346,5,3.44,18.88,61,212,14.26,144.44,44.39
310488,13347,6,4.71,38.67,13,245,17.37,104.14,79.45
310513,13348,5,6.62,28.57,5,205,22.0,83.0,66.39
310535,13349,7,3.71,33.33,21,221,15.95,133.57,72.9
310552,13350,6,4.5,30.29,30,242,17.52,130.62,77.25
310572,13351,5,4.25,28.29,36,234,19.82,145.88,73.31
310591,13352,5,4.0,24.2,119,240,7.63,176.33,40.72
310606,13353,5,4.56,23.0,35,219,23.98,160.89,64.75
310631,13354,4,5.2,58.75,1,236,55.76,98.6,96.75
310644,13355,5,3.8,46.5,2,188,16.65,107.8,64.44
310660,13356,8,5.11,29.25,1,235,14.45,113.22,78.51
310690,13357,2,2.5,185.0,11,196,0.0,103.5,92.5
310695,13358,7,2.56,15.4,14,245,12.56,139.25,76.66
310732,13359,4,3.0,42.8,28,242,55.13,88.83,71.16
310743,13360,6,3.88,28.43,27,226,15.81,122.25,65.9
310761,13361,6,2.5,38.2,28,219,20.07,123.67,65.28
310776,13362,3,3.5,43.0,11,140,40.21,69.25,57.62
310786,13363,3,2.0,56.5,118,231,9.5,177.67,46.35
310791,13364,4,2.4,31.0,72,196,15.92,148.2,45.17
310802,13365,1,2.0,0.0,184,184,0.0,184.0,0.0
310803,13366,4,4.67,29.4,38,185,19.55,108.17,52.23
310826,13367,2,3.33,63.0,48,174,50.0,94.33,56.58
310835,13368,5,4.71,36.83,2,223,33.39,88.43,82.31
310860,13369,5,4.0,55.75,4,227,33.7,133.2,83.02
310874,13370,7,2.67,23.62,8,197,11.04,106.67,67.52
310892,13371,5,3.0,40.8,21,225,28.78,147.33,69.08
310910,13372,3,4.25,40.33,38,159,33.03,113.5,45.45
310923,13373,6,2.54,18.25,20,239,15.16,126.69,66.33
310950,13374,6,3.0,30.14,15,226,23.9,131.62,77.2
310966,13375,8,6.77,18.75,17,242,12.06,138.46,73.62
311019,13376,5,5.86,32.17,43,236,16.94,144.71,69.66
311050,13377,7,6.17,19.55,8,223,17.39,117.83,69.73
311092,13378,4,4.5,57.67,70,243,14.06,155.25,62.64
311105,13379,5,7.4,47.5,21,211,21.22,109.6,72.3
311123,13380,6,3.38,23.29,78,241,14.65,167.75,54.07
311140,13381,6,4.43,27.5,60,225,16.72,145.86,61.39
311159,13382,2,2.5,36.0,115,151,0.0,133.0,18.0
311163,13383,4,3.86,24.33,98,244,15.11,169.0,47.74
311182,13384,4,1.6,27.0,108,216,22.14,181.6,40.85
311189,13385,6,3.38,29.0,29,232,28.48,127.12,64.25
311214,13386,8,3.81,14.87,21,244,7.84,147.0,74.61
311255,13387,4,3.2,58.25,4,237,55.96,143.2,98.77
311263,13388,5,4.5,21.64,3,241,28.27,132.33,87.38
311306,13389,4,1.8,47.0,55,243,52.24,161.8,82.62
311314,13390,7,11.64,22.3,17,240,12.69,125.36,64.81
311380,13391,3,2.67,74.5,96,245,5.5,172.33,60.88
311384,13392,8,3.27,16.0,3,227,10.66,126.0,66.33
311426,13393,2,3.2,33.25,78,211,45.07,176.2,49.6
311438,13394,7,3.9,23.44,6,217,16.19,90.2,68.12
311476,13395,5,2.75,29.14,24,228,37.75,77.75,62.74
311495,13396,6,3.2,21.44,35,228,15.66,112.1,60.03
311527,13397,6,2.4,24.11,13,230,19.86,113.3,67.31
311550,13398,2,2.33,14.0,59,87,3.0,72.0,11.52
311556,13399,7,3.08,16.58,22,221,11.75,119.31,64.02
311592,13400,3,3.5,41.67,51,176,28.55,128.25,47.12
311606,13401,6,6.38,34.43,4,245,15.74,124.25,76.0
311640,13402,7,3.92,21.0,14,245,14.67,112.58,69.67
311683,13403,5,5.86,29.5,54,231,22.96,143.14,68.41
311705,13404,5,6.86,33.33,41,241,26.16,153.86,76.53
311735,13405,5,5.91,21.2,18,230,24.34,136.0,69.35
311769,13406,3,1.0,74.0,63,211,42.0,123.0,63.58
311772,13407,6,3.5,31.43,19,239,19.69,107.5,67.91
311795,13408,7,2.67,25.62,16,221,15.89,112.22,74.24
311813,13409,5,4.8,35.75,72,215,18.18,156.2,49.34
311824,13410,6,3.25,21.18,3,236,14.55,141.0,75.23
311851,13411,5,3.17,41.2,30,236,20.96,146.67,71.23
311866,13412,6,5.0,19.08,4,233,15.76,101.54,76.84
311919,13413,4,2.2,60.5,3,245,52.13,124.6,76.73
311927,13414,8,7.55,22.1,3,224,14.74,140.18,70.54
311977,13415,5,5.86,33.33,28,228,10.14,124.57,64.62
312013,13416,5,2.5,40.2,1,202,15.45,97.0,68.01
